gene,SJ_M9,SJ_M10,SJ_M7,SJ_M8
ENSMUSG00000095944,0.0,0.0,0.0,0.0
ENSMUSG00000095945,0.0,0.0,0.0,0.0
ENSMUSG00000095946,0.0,0.0,0.0,0.0
ENSMUSG00000095947,0.0,0.0,0.0,0.0
ENSMUSG00000095948,0.0,0.0,0.0,0.0
ENSMUSG00000095950,0.0,0.0,0.0,0.0
ENSMUSG00000095951,0.0,0.0,0.0,0.0
ENSMUSG00000095952,0.0,0.0,0.0,0.0
ENSMUSG00000095953,0.0,0.0,0.0,0.0
ENSMUSG00000095954,0.0,0.0,0.0,0.0
ENSMUSG00000095955,0.0,0.0,0.0,0.0
ENSMUSG00000095956,0.0,0.0,0.0,0.0
ENSMUSG00000095957,0.0,0.0,0.0,0.0
ENSMUSG00000095958,0.0,0.0,0.0,0.0
ENSMUSG00000095959,1.69621,2.355461,7.133446,8.107181
ENSMUSG00000095960,0.0,0.0,0.0,0.0
ENSMUSG00000095961,0.014349,0.027553,0.020076,0.005357
ENSMUSG00000095962,0.0,0.0,0.0,0.0
ENSMUSG00000095963,0.0,0.0,0.0,0.0
ENSMUSG00000095964,0.0,0.0,0.0,0.0
ENSMUSG00000095965,0.0,0.0,0.11682,0.0
ENSMUSG00000095966,0.0,0.0,0.0,0.0
ENSMUSG00000095968,0.0,0.0,0.0,0.0
ENSMUSG00000095969,21.499886,34.781573,1.5759,18.008248
ENSMUSG00000095970,0.0,0.0,0.0,0.0
ENSMUSG00000095971,0.0,0.0,0.0,0.0
ENSMUSG00000095972,0.0,0.0,0.0,0.0
ENSMUSG00000095973,0.0,0.0,0.0,0.0
ENSMUSG00000095974,0.0,0.0,0.0,0.0
ENSMUSG00000095975,0.0,0.0,0.0,0.0
ENSMUSG00000095976,0.0,0.0,0.0,0.0
ENSMUSG00000095977,0.0,0.0,0.0,0.0
ENSMUSG00000095978,0.0,0.0,0.0,0.0
ENSMUSG00000095979,0.0,0.0,0.0,0.0
ENSMUSG00000095980,0.0,0.0,0.0,0.0
ENSMUSG00000095981,0.0,0.0,0.0,0.0
ENSMUSG00000095984,0.0,0.0,0.0,0.0
ENSMUSG00000095985,0.0,0.0,0.0,0.0
ENSMUSG00000095986,0.0,0.0,0.0,0.0
ENSMUSG00000095987,0.0,0.0,0.0,0.0
ENSMUSG00000095988,0.0,0.0,0.0,0.0
ENSMUSG00000095989,0.0,0.0,0.0,0.0
ENSMUSG00000095990,3.462346,2.180574,8.053361,8.659542
ENSMUSG00000095991,0.0,0.0,0.0,0.0
ENSMUSG00000095992,0.0,0.0,0.0,0.0
ENSMUSG00000095993,0.0,0.0,0.0,0.0
ENSMUSG00000095994,0.0,0.0,0.0,0.0
ENSMUSG00000095996,0.0,0.0,0.0,0.0
ENSMUSG00000095997,0.0,0.0,0.0,0.0
ENSMUSG00000095998,0.0,0.0,0.0,0.0
ENSMUSG00000096000,0.0,0.0,0.0,0.0
ENSMUSG00000096001,0.985188,0.972658,1.010251,0.313617
ENSMUSG00000096002,0.412566,0.50072,1.471038,1.836725
ENSMUSG00000096003,0.268498,0.501533,1.638706,0.986268
ENSMUSG00000096005,0.0,0.0,0.0,0.0
ENSMUSG00000096006,2.332264,1.060012,2.379537,4.250789
ENSMUSG00000096008,0.0,0.0,0.0,0.0
ENSMUSG00000096009,0.0,0.0,0.0,0.0
ENSMUSG00000096010,0.760957,4.078472,0.695536,1.247503
ENSMUSG00000096011,0.0,0.0,0.0,0.0
ENSMUSG00000096014,0.0,0.0,0.0,0.0
ENSMUSG00000096015,0.0,0.0,0.0,0.0
ENSMUSG00000096016,0.0,0.0,0.0,0.0
ENSMUSG00000096017,0.0,0.0,0.0,0.0
ENSMUSG00000096018,0.0,0.0,0.0,0.0
ENSMUSG00000096019,0.0,0.0,0.0,0.0
ENSMUSG00000096020,0.0,0.0,0.0,0.0
ENSMUSG00000096021,0.0,0.0,0.0,0.0
ENSMUSG00000096022,0.0,0.0,0.0,0.0
ENSMUSG00000096023,0.046264,0.0,0.271699,0.111155
ENSMUSG00000096024,0.0,0.0,0.0,0.0
ENSMUSG00000096027,0.0,0.0,0.0,0.0
ENSMUSG00000096028,0.0,0.0,0.0,0.0
ENSMUSG00000096029,0.0,0.0,0.0,0.0
ENSMUSG00000096030,0.0,0.0,0.0,0.0
ENSMUSG00000096031,0.0,0.0,0.0,0.0
ENSMUSG00000096033,0.0,0.0,0.0,0.0
ENSMUSG00000096035,0.0,0.443146,2.507012,5.167705
ENSMUSG00000096036,0.0,0.0,0.0,0.0
ENSMUSG00000096037,0.0,0.0,0.0,0.0
ENSMUSG00000096038,0.0,0.0,0.0,0.0
ENSMUSG00000096039,0.0,0.730509,2.617565,4.396896
ENSMUSG00000096041,0.0,0.0,0.0,0.0
ENSMUSG00000096042,0.0,0.0,0.0,0.0
ENSMUSG00000096043,0.0,0.0,0.0,0.0
ENSMUSG00000096044,0.0,0.0,0.0,0.0
ENSMUSG00000096045,0.0,0.0,0.0,0.0
ENSMUSG00000096046,0.0,0.0,0.0,0.0
ENSMUSG00000096047,0.0,0.0,0.0,0.0
ENSMUSG00000096048,0.0,0.0,0.0,0.0
ENSMUSG00000096049,0.0,0.0,0.0,0.0
ENSMUSG00000096051,0.0,0.0,0.243049,0.0
ENSMUSG00000096052,0.0,0.0,0.766719,0.0
ENSMUSG00000096053,0.0,0.0,0.0,0.0
ENSMUSG00000096054,3.697342,2.848049,8.916025,9.622263
ENSMUSG00000096055,0.0,0.0,0.0,0.0
ENSMUSG00000096056,0.424954,0.163,0.405097,0.323605
ENSMUSG00000096057,0.0,0.0,0.0,0.0
ENSMUSG00000096061,0.0,0.0,0.0,0.0
ENSMUSG00000096065,0.0,0.0,0.0,0.0
ENSMUSG00000096066,0.033997,0.0,0.0,0.0
ENSMUSG00000096067,0.0,0.0,0.0,0.0
ENSMUSG00000096068,0.0,0.0,0.0,0.0
ENSMUSG00000096069,0.0,0.0,0.0,0.0
ENSMUSG00000096070,0.0,0.0,0.0,0.0
ENSMUSG00000096071,0.0,0.0,0.0,0.0
ENSMUSG00000096072,0.0,0.0,0.0,0.0
ENSMUSG00000096073,0.0,0.0,0.0,0.0
ENSMUSG00000096074,1.894067,0.0,0.0,0.793153
ENSMUSG00000096075,0.0,0.0,0.0,0.0
ENSMUSG00000096076,0.0,0.0,0.0,0.0
ENSMUSG00000096078,0.0,0.0,0.0,0.0
ENSMUSG00000096079,0.0,0.0,0.0,0.0
ENSMUSG00000096080,0.0,0.0,0.0,0.0
ENSMUSG00000096081,0.0,0.0,0.0,0.0
ENSMUSG00000096082,0.0,0.0,0.0,0.0
ENSMUSG00000096083,0.0,0.0,0.0,0.0
ENSMUSG00000096084,0.0,0.0,0.0,0.0
ENSMUSG00000096085,0.0,0.0,0.0,0.0
ENSMUSG00000096086,0.0,0.0,0.0,0.0
ENSMUSG00000096087,0.0,0.0,0.0,0.0
ENSMUSG00000096088,0.0,0.0,0.0,0.0
ENSMUSG00000096090,0.0,0.0,0.0,0.0
ENSMUSG00000096091,0.0,0.0,0.0,0.0
ENSMUSG00000096092,0.0,0.0,0.0,0.0
ENSMUSG00000096094,0.282762,0.0,0.0,0.0
ENSMUSG00000096095,0.0,0.0,0.0,0.0
ENSMUSG00000096096,0.317661,0.0,0.0,0.0
ENSMUSG00000096097,0.0,0.0,0.0,0.0
ENSMUSG00000096098,0.0,0.0,0.0,0.0
ENSMUSG00000096099,0.0,0.0,0.013554,0.078462
ENSMUSG00000096100,0.0,0.0,0.0,0.0
ENSMUSG00000096102,0.0,0.0,0.0,0.0
ENSMUSG00000096105,0.0,0.0,0.0,0.0
ENSMUSG00000096106,0.0,0.0,0.0,0.0
ENSMUSG00000096107,0.376852,0.104222,0.71499,1.274993
ENSMUSG00000096108,1.470382,0.0,0.0,0.0
ENSMUSG00000096109,0.0,0.0,0.0,0.0
ENSMUSG00000096110,0.0,0.0,0.0,0.0
ENSMUSG00000096111,0.645868,1.001911,3.072722,2.335524
ENSMUSG00000096112,0.0,0.0,0.0,0.0
ENSMUSG00000096113,0.0,0.0,0.0,0.0
ENSMUSG00000096114,0.0,0.0,0.0,0.0
ENSMUSG00000096117,0.0,0.0,0.0,0.0
ENSMUSG00000096119,0.0,0.0,0.0,0.0
ENSMUSG00000096120,0.0,0.0,0.0,0.0
ENSMUSG00000096122,0.0,0.0,0.0,0.0
ENSMUSG00000096124,0.0,0.0,0.0,0.0
ENSMUSG00000096126,0.0,0.0,0.0,0.0
ENSMUSG00000096127,0.0,0.0,0.0,0.0
ENSMUSG00000096129,0.0,0.0,0.0,0.0
ENSMUSG00000096130,0.0,0.0,0.0,0.0
ENSMUSG00000096131,0.0,0.0,0.0,0.0
ENSMUSG00000096132,0.0,0.0,0.0,0.0
ENSMUSG00000096133,0.0,0.0,0.0,0.0
ENSMUSG00000096134,0.0,0.0,0.0,0.0
ENSMUSG00000096135,0.0,0.0,0.0,0.0
ENSMUSG00000096136,0.0,0.0,0.0,0.0
ENSMUSG00000096137,0.0,0.0,0.0,0.0
ENSMUSG00000096138,0.0,0.0,0.0,0.0
ENSMUSG00000096139,0.0,0.0,0.0,0.0
ENSMUSG00000096140,1.012793,1.407908,0.529857,0.76714
ENSMUSG00000096141,0.0,0.0,0.158544,0.042272
ENSMUSG00000096142,0.0,0.0,0.0,0.0
ENSMUSG00000096144,0.086339,0.0,0.0,0.0
ENSMUSG00000096145,97.738435,60.518366,133.96635999999998,122.938888
ENSMUSG00000096146,0.0,0.0,0.0,0.025501
ENSMUSG00000096147,0.0,36.564974,0.0,0.0
ENSMUSG00000096148,0.0,0.0,0.0,0.0
ENSMUSG00000096149,0.0,0.0,0.0,0.0
ENSMUSG00000096150,0.0,0.0,0.0,1.569064
ENSMUSG00000096151,0.0,0.0,0.0,0.0
ENSMUSG00000096152,0.0,0.0,0.0,0.0
ENSMUSG00000096153,0.0,0.0,0.0,0.0
ENSMUSG00000096154,0.0,0.0,0.0,0.0
ENSMUSG00000096156,0.0,0.0,0.0,0.0
ENSMUSG00000096157,0.0,0.0,0.0,0.0
ENSMUSG00000096158,0.0,0.0,0.0,0.0
ENSMUSG00000096159,0.0,0.0,0.0,0.0
ENSMUSG00000096160,0.0,0.0,0.0,0.0
ENSMUSG00000096161,0.0,0.0,0.0,0.0
ENSMUSG00000096163,0.0,0.0,0.0,0.0
ENSMUSG00000096164,0.0,0.0,0.0,0.0
ENSMUSG00000096166,0.0,0.0,0.0,0.0
ENSMUSG00000096167,0.0,0.0,0.0,0.013697
ENSMUSG00000096168,0.0,0.0,0.0,0.0
ENSMUSG00000096169,0.0,0.474079,0.127298,0.116355
ENSMUSG00000096170,0.0,0.0,0.0,0.0
ENSMUSG00000096171,0.0,0.0,0.0,0.0
ENSMUSG00000096172,0.0,0.0,0.0,0.0
ENSMUSG00000096173,0.0,0.0,3.131262,0.0
ENSMUSG00000096174,0.0,0.0,0.0,0.0
ENSMUSG00000096175,0.0,0.0,0.0,0.062871
ENSMUSG00000096176,0.0,0.0,0.0,0.0
ENSMUSG00000096177,0.0,0.0,0.0,0.0
ENSMUSG00000096178,0.0,0.0,0.0,0.0
ENSMUSG00000096179,0.0,0.0,0.0,0.0
ENSMUSG00000096180,0.0,0.0,0.0,0.0
ENSMUSG00000096181,0.0,0.0,0.0,0.0
ENSMUSG00000096182,0.0,0.0,0.0,0.0
ENSMUSG00000096183,0.0,0.0,0.0,0.0
ENSMUSG00000096184,0.0,0.0,0.0,0.0
ENSMUSG00000096185,0.0,0.0,0.0,0.0
ENSMUSG00000096186,0.0,0.0,0.0,0.0
ENSMUSG00000096188,7.774829,5.877567,23.810542,27.485061
ENSMUSG00000096189,0.0,0.0,0.0,0.0
ENSMUSG00000096190,0.0,0.0,0.0,0.0
ENSMUSG00000096191,0.0,0.0,0.0,0.0
ENSMUSG00000096192,0.0,0.0,1.74935,2.286848
ENSMUSG00000096193,0.0,0.0,0.0,0.0
ENSMUSG00000096194,0.0,0.0,0.0,0.0
ENSMUSG00000096195,0.0,0.0,0.0,0.0
ENSMUSG00000096196,0.0,0.0,0.0,0.0
ENSMUSG00000096197,0.0,0.0,0.0,0.0
ENSMUSG00000096198,0.0,0.0,0.0,0.0
ENSMUSG00000096199,4.036168,1.850481,2.271836,1.979466
ENSMUSG00000096200,0.0,0.0,0.0,0.0
ENSMUSG00000096201,0.0,0.0,0.0,0.213529
ENSMUSG00000096202,0.0,0.0,0.0,0.0
ENSMUSG00000096205,21.499886,34.781573,1.5759,18.008248
ENSMUSG00000096206,21.499886,34.781573,1.5759,18.008248
ENSMUSG00000096208,0.0,0.0,0.0,0.0
ENSMUSG00000096209,0.0,0.0,0.0,0.0
ENSMUSG00000096210,226.755685,183.828258,451.596268,403.902471
ENSMUSG00000096211,0.0,0.0,0.0,0.0
ENSMUSG00000096212,0.0,0.0,0.0,0.0
ENSMUSG00000096213,0.0,0.0,0.0,0.0
ENSMUSG00000096214,21.499886,34.781573,1.5759,18.008248
ENSMUSG00000096215,1.113806,0.0,0.7509619999999999,0.407779
ENSMUSG00000096216,0.0,0.0,0.0,0.0
ENSMUSG00000096217,0.0,0.0,0.0,0.0
ENSMUSG00000096218,0.0,0.0,0.245025,0.0
ENSMUSG00000096219,0.0,0.0,0.0,0.0
ENSMUSG00000096220,0.658656,0.425693,0.65715,1.110211
ENSMUSG00000096221,1.134853,0.780117,4.53927,4.371377
ENSMUSG00000096222,0.0,0.0,0.0,0.0
ENSMUSG00000096223,0.0,0.0,0.0,0.0
ENSMUSG00000096225,1.3132579999999998,1.150858,0.107105,0.254236
ENSMUSG00000096228,0.0,0.0,0.0,0.0
ENSMUSG00000096229,0.0,0.0,0.0,0.076616
ENSMUSG00000096230,0.0,0.0,0.0,0.0
ENSMUSG00000096231,0.0,0.0,0.0,0.0
ENSMUSG00000096233,0.348015,0.127076,1.663294,1.276475
ENSMUSG00000096235,0.0,0.0,0.05673,0.0
ENSMUSG00000096236,0.0,0.0,0.0,0.076553
ENSMUSG00000096237,0.0,0.0,0.0,0.201837
ENSMUSG00000096238,0.0,0.0,0.0,0.0
ENSMUSG00000096239,0.0,0.0,0.0,0.0
ENSMUSG00000096240,0.0,0.0,0.0,0.0
ENSMUSG00000096241,0.0,0.0,0.0,0.0
ENSMUSG00000096243,10.065883,0.0,16.439086,12.029494
ENSMUSG00000096244,0.0,0.0,0.0,0.0
ENSMUSG00000096245,0.0,0.0,0.0,0.0
ENSMUSG00000096247,0.0,0.0,0.0,0.0
ENSMUSG00000096248,0.0,0.0,0.0,0.0
ENSMUSG00000096249,0.0,0.0,0.0,0.0
ENSMUSG00000096250,0.0,0.0,0.0,0.0
ENSMUSG00000096254,0.0,0.0,0.0,0.0
ENSMUSG00000096255,183.876363,117.820874,199.772929,164.402906
ENSMUSG00000096256,0.0,0.106126,0.093637,0.0
ENSMUSG00000096257,0.0,0.116046,0.0,0.0
ENSMUSG00000096258,0.0,0.0,0.0,0.0
ENSMUSG00000096259,0.0,0.0,0.0,0.0
ENSMUSG00000096263,0.0,0.0,0.0,0.0
ENSMUSG00000096264,0.0,0.0,0.0,0.0
ENSMUSG00000096265,0.0,0.0,0.0,0.0
ENSMUSG00000096268,0.0,0.0,0.0,0.0
ENSMUSG00000096269,0.0,0.0,0.0,0.0
ENSMUSG00000096270,0.0,0.0,0.0,0.0
ENSMUSG00000096271,0.0,0.0,0.0,0.384942
ENSMUSG00000096272,0.0,0.0,0.0,0.0
ENSMUSG00000096273,0.0,0.0,0.0,0.0
ENSMUSG00000096274,0.0,0.0,0.0,0.0
ENSMUSG00000096275,0.0,0.0,0.0,0.0
ENSMUSG00000096276,0.0,0.0,0.143798,0.0
ENSMUSG00000096277,0.0,0.0,0.0,0.0
ENSMUSG00000096278,0.0,0.0,0.0,0.0
ENSMUSG00000096280,0.0,0.0,0.0,0.0
ENSMUSG00000096281,0.0,0.0,0.0,0.0
ENSMUSG00000096282,0.0,0.0,0.0,0.0
ENSMUSG00000096283,0.0,0.0,0.0,0.0
ENSMUSG00000096284,0.0,0.0,0.0,0.0
ENSMUSG00000096285,0.0,0.0,0.0,0.0
ENSMUSG00000096286,0.0,0.0,0.0,0.0
ENSMUSG00000096287,0.0,0.0,0.0,0.0
ENSMUSG00000096288,0.0,0.0,0.0,0.0
ENSMUSG00000096289,0.0,0.0,0.0,0.0
ENSMUSG00000096290,0.0,0.0,0.0,0.0
ENSMUSG00000096291,0.0,0.0,0.0,0.0
ENSMUSG00000096292,0.0,0.0,0.119985,0.0
ENSMUSG00000096293,0.0,0.0,0.0,0.0
ENSMUSG00000096294,0.0,0.0,0.0,0.0
ENSMUSG00000096295,0.0,0.0,0.0,0.0
ENSMUSG00000096296,0.0,0.0,0.0,0.0
ENSMUSG00000096297,0.0,0.0,0.0,0.0
ENSMUSG00000096298,0.0,0.0,0.0,0.0
ENSMUSG00000096299,0.0,0.491728,0.569411,0.092804
ENSMUSG00000096300,0.0,0.0,0.0,0.0
ENSMUSG00000096301,0.0,0.0,0.0,0.0
ENSMUSG00000096302,0.0,0.0,0.0,0.0
ENSMUSG00000096303,0.0,0.0,0.0,0.0
ENSMUSG00000096304,0.0,0.0,0.0,0.0
ENSMUSG00000096305,0.0,0.0,0.0,0.0
ENSMUSG00000096306,0.0,0.0,0.0,0.0
ENSMUSG00000096307,0.0,0.0,0.0,0.0
ENSMUSG00000096308,0.0,0.0,0.0,0.0
ENSMUSG00000096309,0.0,0.0,0.0,0.0
ENSMUSG00000096310,0.0,0.0,0.0,0.0
ENSMUSG00000096311,0.0,0.0,0.0,0.0
ENSMUSG00000096313,0.0,0.0,0.0,0.0
ENSMUSG00000096314,0.0,0.0,0.0,0.0
ENSMUSG00000096316,0.0,0.0,0.0,0.0
ENSMUSG00000096318,0.0,0.0,0.0,0.0
ENSMUSG00000096320,0.0,0.0,0.0,0.12652
ENSMUSG00000096322,0.0,0.0,0.0,0.0
ENSMUSG00000096323,0.0,0.0,0.0,0.0
ENSMUSG00000096324,0.0,0.0,0.0,0.0
ENSMUSG00000096326,0.303189,0.0,0.0,0.0
ENSMUSG00000096327,0.0,0.0,0.0,0.0
ENSMUSG00000096328,0.0,0.0,0.0,0.0
ENSMUSG00000096329,0.0,0.0,0.0,0.0
ENSMUSG00000096330,0.0,0.0,0.0,0.0
ENSMUSG00000096331,0.0,0.0,0.0,0.0
ENSMUSG00000096332,0.0,0.0,0.0,0.0
ENSMUSG00000096333,0.0,0.0,0.0,0.0
ENSMUSG00000096335,0.0,0.0,0.0,0.0
ENSMUSG00000096336,0.273529,1.198852,0.0,0.0
ENSMUSG00000096337,0.0,0.0,0.0,0.0
ENSMUSG00000096338,0.0,0.0,0.0,0.0
ENSMUSG00000096339,0.0,0.0,0.0,0.0
ENSMUSG00000096340,0.0,0.0,0.0,0.0
ENSMUSG00000096341,0.0,0.0,0.0,0.0
ENSMUSG00000096342,0.0,0.0,0.0,0.0
ENSMUSG00000096343,0.0,0.0,0.0,0.0
ENSMUSG00000096344,0.0,0.0,0.0,0.0
ENSMUSG00000096345,0.0,0.0,0.0,0.0
ENSMUSG00000096346,0.0,0.0,0.0,0.0
ENSMUSG00000096347,0.0,0.0,0.0,0.0
ENSMUSG00000096348,0.0,0.0,0.0,0.0
ENSMUSG00000096349,50.307256,46.710451,0.0,46.374648
ENSMUSG00000096350,0.0,0.0,0.0,0.0
ENSMUSG00000096351,0.129239,0.478799,0.084224,0.340674
ENSMUSG00000096352,0.0,0.0,0.0,0.0
ENSMUSG00000096353,0.0,0.0,0.0,0.0
ENSMUSG00000096354,0.0,0.0,0.0,0.0
ENSMUSG00000096355,0.0,0.0,0.0,0.0
ENSMUSG00000096356,0.0,0.101961,0.032557,0.051825
ENSMUSG00000096357,0.0,0.0,0.0,0.0
ENSMUSG00000096358,0.0,0.0,0.0,0.0
ENSMUSG00000096359,0.0,0.0,0.0,0.0
ENSMUSG00000096360,0.0,0.0,0.0,0.0
ENSMUSG00000096361,0.409585,0.567108,0.796592,0.307395
ENSMUSG00000096362,0.0,0.0,0.0,0.0
ENSMUSG00000096363,0.0,0.0,0.0,0.0
ENSMUSG00000096365,0.0,0.0,0.0,0.0
ENSMUSG00000096366,0.0,0.0,0.0,0.0
ENSMUSG00000096367,0.0,0.0,0.0,0.0
ENSMUSG00000096370,3.970176,10.928728,14.672842,13.429687
ENSMUSG00000096371,0.0,0.0,0.0,0.0
ENSMUSG00000096372,0.0,0.0,0.0,0.0
ENSMUSG00000096373,0.03288,0.155718,0.27849,0.276059
ENSMUSG00000096374,0.0,0.0,0.0,0.0
ENSMUSG00000096375,0.0,0.0,0.0,0.0
ENSMUSG00000096376,0.0,0.0,0.21751,0.0
ENSMUSG00000096377,0.0,0.0,0.0,0.0
ENSMUSG00000096379,0.0,0.0,0.0,0.0
ENSMUSG00000096380,0.0,0.0,0.0,0.0
ENSMUSG00000096381,0.0,0.0,0.0,0.0
ENSMUSG00000096383,0.0,0.0,0.0,0.0
ENSMUSG00000096384,0.0,0.0,0.0,0.0
ENSMUSG00000096385,0.0,0.0,0.0,1.16035
ENSMUSG00000096386,0.0,0.0,0.0,0.0
ENSMUSG00000096387,0.0,0.0,0.0,0.0
ENSMUSG00000096388,0.0,0.0,0.0,0.0
ENSMUSG00000096390,0.0,0.0,0.0,0.0
ENSMUSG00000096391,0.0,0.0,0.0,0.0
ENSMUSG00000096392,0.0,0.0,0.0,0.0
ENSMUSG00000096393,0.0,0.0,0.0,0.0
ENSMUSG00000096396,0.0,0.0,0.0,0.0
ENSMUSG00000096397,0.0,0.0,0.0,0.0
ENSMUSG00000096398,0.0,0.0,0.0,0.0
ENSMUSG00000096399,0.0,0.0,0.0,0.0
ENSMUSG00000096400,0.0,0.0,0.0,0.0
ENSMUSG00000096401,1.306629,2.645018,13.123744,17.536712
ENSMUSG00000096402,0.0,0.0,0.0,0.0
ENSMUSG00000096403,0.0,0.0,0.0,0.0
ENSMUSG00000096405,0.0,0.0,0.036345,0.066208
ENSMUSG00000096406,0.0,0.0,0.0,0.0
ENSMUSG00000096407,0.0,0.0,0.0,0.0
ENSMUSG00000096409,0.016039,0.0,0.017792,0.05657
ENSMUSG00000096410,0.0,0.0,0.0,0.0
ENSMUSG00000096411,0.0,0.0,0.0,0.0
ENSMUSG00000096412,0.0,0.0,0.0,0.0
ENSMUSG00000096413,0.0,0.0,0.0,0.0
ENSMUSG00000096414,0.0,0.0,0.0,0.0
ENSMUSG00000096415,0.0,0.0,0.0,0.0
ENSMUSG00000096417,0.0,0.0,0.0,0.0
ENSMUSG00000096420,0.0,0.0,0.0,0.0
ENSMUSG00000096421,0.0,0.0,0.0,0.0
ENSMUSG00000096422,0.0,0.69281,0.0,0.0
ENSMUSG00000096423,0.0,0.0,0.0,0.0
ENSMUSG00000096424,0.0,0.0,0.0,0.0
ENSMUSG00000096425,0.0,0.0,0.0,0.0
ENSMUSG00000096426,0.0,0.0,0.0,0.0
ENSMUSG00000096427,0.0,0.0,0.0,0.0
ENSMUSG00000096429,0.0,0.0,0.0,0.0
ENSMUSG00000096430,0.0,0.0,0.0,0.0
ENSMUSG00000096431,0.0,0.0,0.0,0.0
ENSMUSG00000096432,0.0,0.0,0.0,0.0
ENSMUSG00000096433,2.519857,1.312885,3.9426,3.931225
ENSMUSG00000096434,0.0,0.0,0.0,0.0
ENSMUSG00000096436,0.0,0.0,0.151041,0.23523
ENSMUSG00000096437,0.0,0.0,0.0,0.0
ENSMUSG00000096438,0.0,0.0,0.0,0.757081
ENSMUSG00000096439,0.0,0.0,0.0,0.0
ENSMUSG00000096440,0.0,0.0,0.0,0.0
ENSMUSG00000096441,0.0,0.0,0.0,0.0
ENSMUSG00000096442,0.0,0.0,0.0,0.0
ENSMUSG00000096444,0.0,0.0,0.0,0.0
ENSMUSG00000096445,0.0,0.0,0.0,0.0
ENSMUSG00000096446,0.063833,0.0,0.153794,0.0
ENSMUSG00000096447,0.0,0.0,0.0,0.0
ENSMUSG00000096448,0.0,0.0,0.0,0.0
ENSMUSG00000096449,0.0,0.062075,0.0,0.0
ENSMUSG00000096450,0.0,0.0,0.0,0.0
ENSMUSG00000096451,0.0,0.0,0.0,0.0
ENSMUSG00000096452,0.0,0.0,0.0,0.0
ENSMUSG00000096453,0.0,0.0,0.0,0.0
ENSMUSG00000096454,0.0,0.0,0.0,0.0
ENSMUSG00000096455,0.0,0.0,0.0,0.0
ENSMUSG00000096457,0.0,0.0,0.0,0.0
ENSMUSG00000096458,6.859029,2.41168,5.871068,5.260657999999999
ENSMUSG00000096459,0.0,0.0,0.490719,0.0
ENSMUSG00000096461,0.0,0.0,0.0,0.0
ENSMUSG00000096462,0.0,0.0,0.0,0.0
ENSMUSG00000096463,1.005047,3.439221,6.221127,7.087926
ENSMUSG00000096464,0.0,0.0,0.0,0.0
ENSMUSG00000096465,0.0,0.0,0.0,0.0
ENSMUSG00000096467,0.0,0.0,0.0,0.0
ENSMUSG00000096468,0.0,0.0,0.0,0.0
ENSMUSG00000096470,0.046264,0.0,0.271699,0.111155
ENSMUSG00000096472,21.02846,11.757543,21.724152,20.995124
ENSMUSG00000096473,0.0,0.0,0.0,0.0
ENSMUSG00000096474,0.0,0.0,0.0,0.0
ENSMUSG00000096475,0.0,0.0,0.0,0.0
ENSMUSG00000096476,0.0,0.0,0.0,0.0
ENSMUSG00000096477,0.0,0.0,0.229576,0.0
ENSMUSG00000096478,0.0,0.0,0.0,0.0
ENSMUSG00000096479,0.0,0.0,0.0,0.0
ENSMUSG00000096480,0.0,0.0,0.0,0.0
ENSMUSG00000096481,0.0,0.0,0.0,0.0
ENSMUSG00000096482,0.0,0.0,0.0,0.0
ENSMUSG00000096483,0.0,0.0,0.0,0.0
ENSMUSG00000096484,0.0,0.0,0.0,0.0
ENSMUSG00000096485,0.0,0.0,0.0,0.0
ENSMUSG00000096486,0.0,0.0,0.6779,0.0
ENSMUSG00000096488,0.0,0.0,0.155413,0.096814
ENSMUSG00000096490,0.734736,0.0,0.0,0.0
ENSMUSG00000096492,0.0,0.0,0.0,0.0
ENSMUSG00000096496,0.0,0.0,0.0,0.0
ENSMUSG00000096497,0.01521,0.0,0.079497,0.084648
ENSMUSG00000096498,0.0,0.0,0.0,0.0
ENSMUSG00000096499,0.0,0.0,0.0,0.0
ENSMUSG00000096500,0.0,0.0,0.0,0.0
ENSMUSG00000096502,0.0,0.0,0.0,0.0
ENSMUSG00000096504,0.0,0.0,0.0,0.0
ENSMUSG00000096505,0.0,0.0,0.0,0.0
ENSMUSG00000096506,0.0,0.0,0.0,0.0
ENSMUSG00000096507,0.0,0.0,0.0,0.0
ENSMUSG00000096508,0.0,0.0,0.0,0.0
ENSMUSG00000096510,0.0,0.0,0.0,0.0
ENSMUSG00000096512,0.0,0.0,0.0,0.0
ENSMUSG00000096513,0.0,0.0,0.0,0.0
ENSMUSG00000096514,0.0,0.0,0.0,0.0
ENSMUSG00000096515,0.718992,0.947007,0.0,0.0
ENSMUSG00000096516,0.0,0.0,0.0,0.0
ENSMUSG00000096517,0.0,0.0,0.0,0.0
ENSMUSG00000096518,0.0,0.0,0.0,0.0
ENSMUSG00000096519,0.0,0.0,0.0,0.465817
ENSMUSG00000096520,0.0,0.0,0.0,0.0
ENSMUSG00000096521,0.0,0.0,0.0,0.0
ENSMUSG00000096522,0.0,0.0,0.0,0.0
ENSMUSG00000096523,0.0,0.0,0.0,0.0
ENSMUSG00000096524,0.0,0.0,0.0,0.0
ENSMUSG00000096525,0.0,0.0,0.0,0.0
ENSMUSG00000096527,0.0,0.0,0.0,0.0
ENSMUSG00000096528,0.283127,0.0,0.307181,0.222538
ENSMUSG00000096530,0.0,0.0,0.0,0.0
ENSMUSG00000096531,0.0,0.0,0.0,0.0
