symbol,IRRP1,IRRP2,IRRP3,RP1,RP2,RP3,V1,V2,V3
Gm49253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49256,0.499608,0.173891,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm4926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49262,1.14394,1.188865,3.146648,1.822204,3.028568,3.318175,2.724759,0.0,0.0
Gm49263,0.0,0.0,0.0,0.114955,0.113051,0.466982,0.0,0.0,0.0
Gm49264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49266,0.0,0.0,0.114657,0.0,0.0,0.0,0.0,0.0,0.0
Gm49267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm4927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49270,0.0,0.116294,0.0,0.306922,0.192129,0.0,0.0,0.101926,0.954106
Gm49271,0.0,0.0,0.0,0.315977,0.0,0.0,0.0,0.0,0.0
Gm49272,0.215765,0.071857,0.413712,0.62068,0.237841,0.521471,0.275401,0.587287,0.0
Gm49273,0.040064,1.188574,1.032309,0.969179,1.806415,1.246863,0.0,1.04796,0.795527
Gm49274,3.891244,12.862578,11.057143,2.375351,15.049185,5.803902,5.081874,14.341726,10.36586
Gm49275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm4928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49282,0.0,0.361986,0.510305,0.079395,0.151582,0.075749,0.0,0.22701,0.0
Gm49283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49284,0.652057,2.447132,3.089594,4.077011,2.629315,3.609483,2.297924,2.744296,3.243411
Gm49285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm4929,0.0,0.0,0.082751,0.0,0.0,0.0,0.0,0.0,0.0
Gm49290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm4930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49303,0.0,0.0,0.618294,0.0,0.503319,1.205974,0.0,0.306957,0.597647
Gm49304,0.0,0.0,0.065705,0.0,0.0,0.0,0.0,0.0,0.0
Gm49305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49307,0.0,0.060564,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49308,0.221716,0.34875,0.16565,0.463509,0.209895,0.338503,0.353671,0.555669,0.221261
Gm49309,0.0,0.0,0.044002,0.0,0.111431,0.037159,0.0,0.0,0.0
Gm49310,0.0,0.0,0.0,0.0,0.025937,0.0,0.0,0.0,0.0
Gm49311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49312,0.808314,0.631056,0.304469,0.276507,0.0,0.889455,1.606434,0.0,0.0
Gm49313,2.062827,0.0,0.808704,0.369151,0.0,0.0,0.0,0.0,0.422109
Gm49314,0.238713,0.155584,0.226113,0.475371,0.510937,0.783447,0.231149,0.52577,0.551321
Gm49315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49316,0.0,0.0,0.0,0.0,0.0,0.0,1.431187,0.0,0.0
Gm49317,0.0,0.0,0.0,0.0,0.0,0.0,0.164469,0.0,0.0
Gm49318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49319,0.0,0.0,0.072483,0.0,0.024656,0.0,0.0,0.0,0.0
Gm49320,0.257769,1.786028,1.956747,0.291789,0.771048,1.014533,1.607593,2.909747,2.703196
Gm49321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49322,0.323478,2.429349,3.976293,4.571442,4.611991,4.976316,2.627126,2.949791,3.142623
Gm49323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49325,0.0,7.159935,9.32772,0.0,0.0,1.68445,0.0,0.0,8.231447
Gm49326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49327,2.72526,4.003152999999999,5.0506530000000005,3.73167,5.066843,3.821803,5.539569999999999,4.958825,3.385987
Gm49328,0.054832,0.096051,0.09545,0.146775,0.203476,0.160256,0.112827,0.041192,0.301837
Gm49329,0.0,0.131676,0.0,0.057432,0.0,0.0,0.128402,0.0,0.065944
Gm49330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49331,0.368838,5.413424,3.380275,3.40002,3.662793,3.529344,3.779,5.519278,3.718185
Gm49332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49333,0.500551,0.0,0.0,0.0,0.714135,0.126392,0.098578,0.0,0.0
Gm49334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49335,0.204723,0.253474,0.143372,0.395011,0.294102,0.125503,0.049578,0.041596,0.0
Gm49336,12.157679,38.223017,37.438888000000006,39.852068,42.323751,41.19151,28.938771,40.126246,35.984685
Gm49337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49338,0.103279,6.144627,6.053343,5.711096,7.320068,6.566061,4.289947,5.937211,6.012592
Gm49339,3.334093,7.5512,25.839514,17.80306,13.269924,12.176555,14.32532,10.915044,8.290949
Gm49340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49342,0.0,26.753338,25.043976,14.791741,19.39962,18.69656,9.792544,15.227463,11.944121
Gm49343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49344,0.0,0.272638,0.0,0.080333,0.230414,0.15764,0.569095,0.0,0.0
Gm49345,0.0,0.0,0.0,0.0,0.062419,0.0,0.0,0.0,0.0
Gm49346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm4935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49353,0.415371,0.120776,0.142459,0.454475,0.333028,0.366859,0.135223,0.263232,0.595496
Gm49354,0.0,0.0,0.0,0.0,0.0,1.218866,0.0,0.0,0.0
Gm49355,0.0,0.0,0.0,0.096686,0.022965,0.047422,0.165043,0.0,0.030275
Gm49356,0.882534,2.912112,1.310543,3.769622,0.382452,0.664164,1.801738,0.0,1.487578
Gm49357,0.0,0.0,0.0,0.0,0.0,0.523209,0.0,0.0,1.016754
Gm49358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49359,0.618034,4.553253,4.431461,7.556785,5.531768,5.596225,1.887608,4.488997,3.26264
Gm4936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49361,0.0,0.0,0.04988,0.0,0.0,0.0,0.0,0.0,0.0
Gm49362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49368,0.0,0.0,0.101558,0.024902,0.0,0.611212,0.0,0.023995,0.0
Gm49369,0.0,0.0,0.173431,0.0,0.0,0.0,0.0,0.0,0.0
Gm49370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49371,0.0,0.0,0.061571,0.0,0.0,0.0,0.063615,0.0,0.196417
Gm49372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49373,1.265221,2.468626,1.859841,1.340703,2.432229,2.055884,0.87672,2.161322,1.750125
Gm49374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49376,0.0,1.118932,1.121657,1.495674,0.0,1.147684,0.0,0.593955,0.550392
Gm49377,0.0,0.0,0.096065,0.0,0.0,0.065792,0.0,0.0,0.0
Gm49378,0.0,0.722608,0.0,0.0,2.282674,0.677512,0.645911,0.85168,0.0
Gm49379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm4938,0.0,0.0,0.442465,0.0,0.0,0.0,0.0,0.0,0.0
Gm49380,0.050344,0.227046,0.031544,0.302376,0.0,0.257144,0.09404,0.0,0.0
Gm49381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49383,1.053735,10.903445,10.723348,11.134153,7.043683,9.861359,11.492075,9.361253,12.180604
Gm49384,19.220591,13.285448,12.643841,12.996046,11.741432,12.083445,15.263917,12.193347,16.291417
Gm49385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49387,0.0,0.0,0.0,0.0,0.111949,0.0,0.0,0.0,0.0
Gm49388,0.0,0.0,0.0,0.272681,0.0,0.311897,0.0,0.0,0.0
Gm49389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm4939,0.0,0.113959,0.1108,0.049614,0.0,0.094392,0.0,0.142937,0.286852
Gm49390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49391,2.52254,3.67229,2.466172,2.260376,0.0,1.166636,0.0,0.0,0.0
Gm49392,0.0,0.0,0.74495,0.0,0.520497,0.611653,0.237189,0.0,0.0
Gm49393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49394,0.0,0.111763,0.038314,0.057866,0.18543,0.139638,0.0,0.235659,0.0
Gm49395,3.555137,0.364131,0.335802,0.0,0.0,1.37387,0.0,0.0,0.178155
Gm49396,3.018027,3.961486,3.897363,4.166974,4.8661010000000005,4.924539,1.984306,3.569368,3.635814
Gm49397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm4940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49405,0.389587,1.643441,1.792534,1.363683,2.222919,1.859587,1.72209,1.641832,1.355284
Gm49406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49410,0.030715,0.275945,0.423282,0.26763,0.569596,0.279516,0.216281,0.305065,0.112612
Gm49411,0.0,0.137531,0.0,0.039975,0.154049,0.075024,0.136395,0.0,0.0
Gm49412,0.080615,0.385492,0.343337,0.363238,0.301169,0.411927,0.36124,0.537047,0.155302
Gm49413,0.239685,0.584232,0.542093,0.490354,0.831778,0.76064,0.38587,0.348915,0.421237
Gm49414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49416,1.456001,0.212679,0.147356,0.0,0.0,0.0,0.0,1.000189,0.0
Gm49417,0.818805,1.314971,0.850536,0.573548,1.00803,0.233444,0.504603,0.193937,0.375128
Gm49418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm4942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103711,0.0
Gm49428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49429,0.0,0.0,0.047671,0.16858,0.058684,0.081644,0.146667,0.0,0.0
Gm49430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49436,0.0,0.0,0.125632,0.114082,0.330684,0.111975,0.0,0.0,0.129797
Gm49437,4.782255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49439,0.0,0.209451,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49441,0.0,0.084693,0.655736,0.0,0.140148,0.213546,0.084843,0.506573,0.515807
Gm49442,0.378334,0.268803,0.0,0.148361,0.161029,0.0399,0.07409,0.0,0.0
Gm49443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49449,0.0,0.134276,0.334291,0.535997,1.221144,0.464635,0.136102,0.397744,0.0
Gm4945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49450,0.0,0.0,0.0,2.579868,0.0,0.0,2.245609,0.0,0.0
Gm49451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49454,0.0,0.0,0.155315,0.0,0.0,0.0,0.0,0.0,0.0
Gm49455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49458,0.0,0.0,0.0,0.0,3.334484,0.970315,0.0,0.0,0.0
Gm49459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49461,0.0,0.0,0.273345,0.0,0.241311,2.630012,0.0,0.535789,1.124006
Gm49462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49463,0.333877,2.427987,1.757818,0.885679,1.538543,0.757572,2.202809,1.665263,2.712466
Gm49464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49474,0.248562,0.159447,0.050587,0.046592,0.0,0.0,0.104427,0.0,0.0
Gm49475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49477,0.0,0.110429,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49479,0.0,0.0,0.30823,0.539737,0.384446,0.266581,0.0,0.0,0.0
Gm49480,0.0,0.0,15.375666,0.0,0.0,0.0,0.0,0.0,0.0
Gm49481,0.0,0.284947,0.490178,0.187024,0.536096,0.375253,0.547709,0.621849,0.569768
Gm49482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49484,0.869105,1.026878,1.273142,2.878258,2.883504,4.127705000000001,0.558728,1.248161,1.234352
Gm49485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49486,0.120121,1.493283,1.039242,0.457953,0.0,0.728397,0.71982,0.615163,1.049057
Gm49487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49490,0.0,0.782695,0.0,0.454301,0.223742,0.0,0.0,0.0,0.0
Gm49491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49492,1.299054,1.72662,0.942107,0.817305,1.032211,0.793144,1.294153,0.884487,0.972316
Gm49493,0.075742,0.133183,0.244095,0.321823,0.497677,0.335978,0.156841,0.325653,0.235835
Gm49494,0.474585,0.6815260000000001,4.153722,5.19459,4.196594,5.843355,0.752307,2.521072,0.877396
Gm49495,0.0,0.0,0.0,0.12064,0.0,0.115016,0.0,0.0,0.0
Gm49496,0.0,0.0,0.0,0.321255,0.0,0.0,0.0,0.0,0.0
Gm49497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49499,0.043436,0.070332,0.06541,0.0,0.1172,0.170899,0.067088,0.056992,0.105823
Gm4950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49502,0.0,0.220216,0.452452,0.224764,0.335755,0.63708,0.142524,0.543095,0.627346
Gm49503,0.526119,1.10358,0.76006,1.524082,1.045721,0.552108,0.465398,1.37821,1.414784
Gm49504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm4951,0.0,0.0,2.178541,0.295402,0.63517,0.17668,0.060973,0.205494,0.315971
Gm49510,0.0,0.621225,0.505257,0.375432,0.342775,0.177902,0.15343,0.220188,0.093253
Gm49511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.892066,0.0
Gm49512,2.050344,0.0,0.654284,1.18673,0.0,0.0,0.0,0.0,0.0
Gm49513,0.0,0.0,0.0,0.0,0.0,0.0,1.418985,0.0,0.0
Gm49514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49519,0.0,0.250978,0.0,0.0,0.0,0.091657,0.0,0.0,0.0
Gm4952,0.04517,0.438413,0.120447,0.108818,0.0,0.107197,0.0,0.073467,0.044786
Gm49520,0.0,0.0,0.0,0.0,0.0,4.269385,0.0,0.0,10.245751
Gm49521,0.0,0.301865,0.906307,0.498611,0.112568,0.594277,0.684556,0.241342,0.291089
Gm49522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49526,0.0,0.052847,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49527,0.0,0.266444,0.313891,0.19992,0.0,0.0,0.54561,0.362807,0.0
Gm49528,0.0,0.0,0.0,0.0,0.0,0.0,0.124194,0.110631,0.0
Gm49529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm4953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49530,0.0,0.15305,0.0,0.136896,0.0,0.426108,0.0,0.0,0.0
Gm49531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49534,0.23519,1.723976,1.379176,1.447708,2.068747,1.451572,0.439989,1.596683,1.206082
Gm49535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49539,0.173452,0.973088,1.356683,2.094567,0.4024,0.866576,0.242282,0.877637,0.956774
Gm4954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49540,0.0,0.0,0.0,0.124754,0.0,0.0,0.0,0.0,0.0
Gm49541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49544,0.0,0.124249,0.218346,0.0,0.071497,0.071042,0.055963,0.0,0.035739
Gm49545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49547,0.0,0.0,0.0,2.299971,0.0,0.0,0.0,0.0,0.0
Gm49548,0.0,0.0,0.0,0.15277,0.0,0.0,0.0,0.151557,0.175415
Gm49549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49550,0.0,2.545676,0.0,1.098319,2.087936,6.88388,0.0,0.0,0.0
Gm49551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49552,0.093449,0.030366,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49553,0.0,0.0,0.044705,0.0,0.037507,0.0,0.0,0.038196,0.0
Gm49554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm4956,0.045242,0.0,0.199169,0.0,0.066418,0.067309,0.0,0.0,0.0
Gm4959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm4960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm4961,0.0,0.283247,0.135634,0.092139,0.029138,0.087297,0.104128,0.0,0.142659
